8.348089368920078357e+01,7.450000000000000000e+01,8.862417769200145301e+01,-5.987262459467203257e+00,0.000000000000000000e+00,-1.908278512800096394e+01
8.053895560265983988e+01,7.450000000000000000e+01,8.938589823757482122e+01,-4.025970401773236063e+00,0.000000000000000000e+00,-1.959059882504988082e+01
7.753504965962298456e+01,7.450000000000000000e+01,8.984607970175684954e+01,-2.023366439748656376e+00,0.000000000000000000e+00,-1.989738646783790443e+01
9.511262956611930974e+01,7.710582742046209148e+01,8.164091416333219797e+01,-1.369577485628710178e+01,-1.927598578515457461e+00,-1.445084277557644725e+01
7.811311645380519053e+01,7.174632534397760253e+01,3.034595027015665991e+01,-2.408744302536788950e+00,1.835783104014922174e+00,1.976936648656222317e+01
1.006982312196371936e+02,7.734181589932123302e+01,4.566205163362649699e+01,-1.748844600863984056e+01,-1.964922688848474763e+00,9.503623193640656552e+00
7.514812433592932450e+01,7.101264925966458463e+01,8.978956729559962469e+01,-5.210390619609484020e-02,2.450645382514508697e+00,-1.986132466921272055e+01
1.037726999974098021e+02,7.713067963141824634e+01,6.601569277294692029e+01,-1.956210644701215529e+01,-1.415442747183050187e+00,-3.959586692470999481e+00
7.902533374987748971e+01,7.713067963141600103e+01,8.953981853581827011e+01,-3.016889166585471571e+00,-1.753786420944422275e+00,-1.969321235721206165e+01
8.766093090801942367e+01,7.713067963141843109e+01,3.316961755190249050e+01,-8.773953938679454723e+00,-1.753786420945914415e+00,1.788692163206504659e+01
9.279244215937521290e+01,7.186932036858092943e+01,8.363188702839342170e+01,-1.220815065464856275e+01,1.761903601412413423e+00,-1.574350157285202556e+01
7.601362185278172490e+01,7.713067963141828898e+01,3.015392029824315046e+01,-1.009081235194813075e+00,-1.753786420958775238e+00,1.989738646783637677e+01
1.006701316157815995e+02,7.201769353699000931e+01,7.445553063143539418e+01,-1.745677814860280819e+01,1.620582469185649188e+00,-9.624909230986929742e+00
1.042316093876783043e+02,7.186928529050250347e+01,5.698159920889383301e+01,-1.981738471965763893e+01,1.786493527060287079e+00,2.020683482879626069e+00
9.717505867945537545e+01,7.186932036858141259e+01,4.053410062288170224e+01,-1.511670578629961881e+01,1.753786420944564384e+00,1.297726625141697099e+01
8.773543218386336662e+01,7.175278795873863658e+01,3.321798810942870261e+01,-8.806735884422892013e+00,1.813447603119058726e+00,1.786490848972508871e+01
8.264324507423080490e+01,7.160974498030658708e+01,8.872862658711954964e+01,-5.641925535351433041e+00,2.059320113246613460e+00,-1.908223100401865224e+01
1.006293556329921017e+02,7.713067963141685368e+01,7.450297551819879516e+01,-1.726978259930243098e+01,-1.870914287106728580e+00,-9.927964886265343125e+00
1.037726999974097026e+02,7.713067963141816108e+01,5.398430722705239049e+01,-1.951513333160642105e+01,-1.753786420945743885e+00,4.010461848631898363e+00
8.766093090802046106e+01,7.713067963140932193e+01,8.683038244809790740e+01,-8.777363567812813017e+00,-1.756041734319779835e+00,-1.788502913350828294e+01
1.037726999974133975e+02,7.186932036856632067e+01,6.601569277292273341e+01,-1.951521736267721963e+01,1.753044690355508806e+00,-4.010377450331112925e+00
9.508938791034093185e+01,7.713067963141821792e+01,3.833997621990346261e+01,-1.372625860689355193e+01,-1.753786420945459668e+00,1.444001585339806581e+01
1.019625360562797027e+02,7.186932036856583750e+01,4.821489762308799243e+01,-1.836137591667011293e+01,1.843029316576405563e+00,7.717118712406204395e+00
7.697200654997183733e+01,7.137199878114302010e+01,8.973389971046054825e+01,-1.875986120238607668e+00,2.091295861036073234e+00,-1.980565708407364411e+01
8.766093090801939525e+01,7.186932036858166839e+01,8.683038244809753792e+01,-8.773953938685096432e+00,1.753786420946582325e+00,-1.788692163206222574e+01
9.284333878157117681e+01,7.177190148523405355e+01,3.641866414220265113e+01,-1.221872755585602022e+01,1.880324901500472379e+00,1.572192002489382645e+01
1.043841100645056059e+02,7.713438145539247159e+01,5.999999999999985789e+01,-1.991292981468583889e+01,-1.876814999738016354e+00,4.071229386136110406e-02
8.224809075477975284e+01,7.728710202902853155e+01,3.115213782729330916e+01,-5.254416683629614226e+00,-1.925877172038852336e+00,1.920214388050177234e+01
9.723149440187788173e+01,7.185264106700313391e+01,7.939769710396768687e+01,-1.517880006708465146e+01,1.744410247254890578e+00,-1.290604924259234565e+01
8.229075538591052918e+01,7.163768620676536614e+01,3.117099914554851026e+01,-5.426538517154895658e+00,1.778556188321971376e+00,1.917312450627442288e+01
9.717505867945564546e+01,7.713067963141621419e+01,7.946589937711831908e+01,-1.511670578630406681e+01,-1.753786420944194901e+00,-1.297726625141186219e+01
1.019356001334376032e+02,7.715490301762923764e+01,4.815773099084896813e+01,-1.827700638154857415e+01,-1.789230656099704220e+00,7.921711414835755249e+00
1.029973634675403957e+02,7.716244255132676244e+01,5.101046858508289716e+01,-1.898752210391346296e+01,-1.797972736768997493e+00,6.020422259232752538e+00
1.022392887715502070e+02,7.970300307124949768e+01,4.982844075428364050e+01,-1.849373986678665460e+01,-3.493580830977833784e+00,6.766019486134908334e+00
1.031048170303600955e+02,7.975498972323478597e+01,5.264136387172747078e+01,-1.904557485966590491e+01,-3.586235811136575080e+00,4.942823738437866155e+00
1.037090454024534978e+02,7.969868178306074924e+01,5.554967704588960231e+01,-1.942260840106607134e+01,-3.661076311603878253e+00,3.085984201446294151e+00
1.042303938428694039e+02,7.712436808098146912e+01,5.696415182800568289e+01,-1.980342290460586696e+01,-1.849137142256466859e+00,2.111583608941835166e+00
1.042318643579895934e+02,7.711884629236283217e+01,6.302619990996743127e+01,-1.982197213041662565e+01,-1.737792671163191471e+00,-2.017348803777927913e+00
1.036998180401201068e+02,7.973851550588923942e+01,6.446414400735831407e+01,-1.945715785788021890e+01,-3.363945422784610173e+00,-3.212521229950262125e+00
1.030891174160179986e+02,7.972555713147559686e+01,6.744015578054808202e+01,-1.910913941159675744e+01,-3.154893794611965063e+00,-5.023056200253954273e+00
1.037709284601189950e+02,7.187608630830301593e+01,5.397274324247572963e+01,-1.950427611668189343e+01,1.769899380562961255e+00,4.056682841424503749e+00
1.006242035089934035e+02,7.187608630870052195e+01,4.548652116268102930e+01,-1.741441829798617391e+01,1.747020480820793864e+00,9.679153664604989160e+00
1.010331736784543040e+02,6.926193748814793594e+01,4.701718845276926828e+01,-1.763586461926510651e+01,3.460732729162728560e+00,8.778172401140395209e+00
1.036984426493296070e+02,6.926058828509476939e+01,5.552791863496123170e+01,-1.947985588896008835e+01,3.379147600145628871e+00,3.026920887960869777e+00
1.040072692451731058e+02,6.929580793226254798e+01,5.850419031459315278e+01,-1.964136570895263390e+01,3.652810440829441063e+00,9.886978025991766117e-01
1.022092030620638070e+02,6.928201808954247554e+01,4.975437993836131056e+01,-1.838740315357546251e+01,3.924075969734019509e+00,6.864813370526768210e+00
9.955225615506498116e+01,6.928578011405235770e+01,4.434125252384480120e+01,-1.668135845092773195e+01,3.523605167964205975e+00,1.045587389493034181e+01
1.030139136968473963e+02,7.186932036857713513e+01,6.894629813752899850e+01,-1.900711251503145149e+01,1.768756980010635971e+00,-5.966730948757209774e+00
1.030951083656801046e+02,6.925560082224900782e+01,6.740378651903320417e+01,-1.906264469733025635e+01,3.518063484567647947e+00,-4.923483818548582747e+00
1.022181464097451027e+02,6.929829001764656482e+01,7.022969075130897920e+01,-1.846635605179230311e+01,3.498697920322371147e+00,-6.837917603076860473e+00
1.021243054223529043e+02,6.669089311414823840e+01,6.871295584620420982e+01,-1.836820325392625364e+01,5.311621096091414529e+00,-5.869166582283149580e+00
1.033222001092755988e+02,6.670879577238989100e+01,5.707119178768157042e+01,-1.912157227510159885e+01,5.418844045574289225e+00,2.409455933475101119e+00
9.979904489197853934e+01,6.669564021511982332e+01,4.589148144198691170e+01,-1.684643187753219706e+01,5.335425836045160963e+00,9.369563147344805998e+00
1.009378321103963998e+02,6.650350502954103149e+01,7.170884714606509647e+01,-1.751840498182924932e+01,5.457762263691151361e+00,-7.967369370938293116e+00
9.819585668288030433e+01,6.675611702162989047e+01,4.331052270196256870e+01,-1.571791685304050645e+01,5.203141959844188591e+00,1.122165221412740976e+01
9.832782476902599456e+01,6.420583097102232273e+01,4.495789739499731752e+01,-1.571428542448433063e+01,7.017917072143148971e+00,1.020096096072987990e+01
9.660240868377030665e+01,6.431270049625943841e+01,4.245855025385066028e+01,-1.460452802136479988e+01,6.784199722861913529e+00,1.186688390780459201e+01
9.979828429549651503e+01,6.425841602779409811e+01,4.754581317610460900e+01,-1.661356814545665372e+01,7.242442796452877474e+00,8.506927318727321108e+00
1.028876800892100931e+02,6.670068646918267063e+01,6.577150999311906787e+01,-1.886981776824977430e+01,5.379114237560187917e+00,-3.886587655153491028e+00
1.017727613408027025e+02,6.417600582465445314e+01,6.704355259191324024e+01,-1.806363906598156177e+01,7.112437019314597819e+00,-4.834940457350100473e+00
1.023968681871526059e+02,6.425836062780126667e+01,6.410774491886482451e+01,-1.844830207337480488e+01,7.226496662915749880e+00,-2.829655392960042093e+00
1.011361915570398935e+02,6.176069745316149806e+01,6.531257658361647600e+01,-1.754380625194717425e+01,8.865269829594581097e+00,-3.789290671695248136e+00
9.661624714026828542e+01,6.181509147580356256e+01,4.418972776441395212e+01,-1.454411329474149284e+01,8.509730732625534699e+00,1.078725726107116856e+01
9.477710349383940525e+01,6.198078686058268261e+01,4.177615912410431065e+01,-1.333341236539610009e+01,8.279859128786540623e+00,1.240894353498531899e+01
1.004178162400584995e+02,6.172677114769304296e+01,6.806916513854754669e+01,-1.711055191805243680e+01,8.717491347894068099e+00,-5.623129885813483497e+00
1.016157940566210982e+02,6.190140181676019893e+01,6.245133361584620246e+01,-1.823481842344770598e+01,8.069514461357002233e+00,-1.666685641811561425e+00
1.002198325727773067e+02,5.946963426323077329e+01,6.354659248395674354e+01,-1.734844437179965837e+01,9.652481026203162173e+00,-2.547485068113985562e+00
9.468190895758198167e+01,5.954800123283703073e+01,4.359487020183536288e+01,-1.320129694735341275e+01,9.962209926166828211e+00,1.126965871121234386e+01
9.273870731282761426e+01,5.978435082168078196e+01,4.127036506448560260e+01,-1.192235016696261596e+01,9.685420755398929771e+00,1.283044563365901780e+01
1.005266894023406934e+02,5.960005078072766338e+01,6.077649985009294653e+01,-1.744907487955383374e+01,9.759596178049569914e+00,-7.404483581971561534e-01
9.902400391274501601e+01,5.731208265170997862e+01,6.177446592416364979e+01,-1.649964889605853102e+01,1.122568223818246480e+01,-1.526516215594902803e+00
9.254469740312113402e+01,5.742786849139441330e+01,4.317944051517103077e+01,-1.242237075694109194e+01,1.130453823404572944e+01,1.089398282516229699e+01
9.050817715670252994e+01,5.774597422372553268e+01,4.094636820951034650e+01,-1.113414706228371642e+01,1.105120175666888116e+01,1.244139851873424618e+01
9.438958265562605732e+01,5.727388292219910682e+01,4.558940000531151071e+01,-1.357050362706587521e+01,1.147122475109806317e+01,9.219217275328659866e+00
9.215480655369627527e+01,5.524196308705720782e+01,4.525429486896960896e+01,-1.206047056078415380e+01,1.279541483735678042e+01,9.555529728738441975e+00
9.390313003340429532e+01,5.518181243483508780e+01,4.773924251508447014e+01,-1.314268220320010983e+01,1.289968910429409021e+01,7.832476726755473351e+00
9.065560491435893198e+01,6.020765654335451700e+01,3.914993169391465244e+01,-1.056670568628280193e+01,9.277185386931606104e+00,1.424610018425179447e+01
8.830095964533937547e+01,5.822492963272488709e+01,3.891314159463392741e+01,-8.960441871433303618e+00,1.130862859096495043e+01,1.388242617492483078e+01
8.007932455933598703e+01,6.919300479767119327e+01,3.100505320949788057e+01,-3.894641623189670554e+00,3.760373753359260718e+00,1.925996833658427221e+01
8.832994911250042946e+01,6.074102979698716354e+01,3.720914116365393198e+01,-8.974534715259579798e+00,9.492370498882536367e+00,1.516058505385429100e+01
8.594573755898298373e+01,5.885981051571503286e+01,3.710066453744676807e+01,-7.929659707042290506e+00,1.057515019203355422e+01,1.502643424971934394e+01
8.585181519760737956e+01,5.642579436326151665e+01,3.891779465235524782e+01,-7.366573019019227786e+00,1.243329753952197336e+01,1.385046969036585551e+01
8.342203065612426371e+01,5.716306144252833121e+01,3.720026468518481266e+01,-6.001819865426782030e+00,1.153452322431813570e+01,1.519681842460266807e+01
9.856362410964729293e+01,5.722295585928301875e+01,6.473769358119739081e+01,-1.598208066431566010e+01,1.172062910961052751e+01,-2.784514750851442955e+00
9.725294096583627379e+01,5.516623280506109239e+01,6.291704018777141982e+01,-1.497690054881672950e+01,1.316330014032639184e+01,-1.709343304931941532e+00
9.167523033108727759e+01,5.300001215365661267e+01,4.805169528003298041e+01,-1.167001528363354623e+01,1.440688905699150268e+01,7.545969334539897488e+00
9.666070818675279952e+01,5.515887618949928140e+01,6.590118144175126247e+01,-1.471529721958565062e+01,1.302228722730045263e+01,-3.747542715131302771e+00
9.523604382495659593e+01,5.320399683075027752e+01,6.406161735085736098e+01,-1.363468967562232592e+01,1.439585597202000855e+01,-2.662068172623200724e+00
9.453194556007927929e+01,5.329877584659608658e+01,6.701635599689343792e+01,-1.329922749422995309e+01,1.418608768716883617e+01,-4.680040991187865984e+00
9.300195444558512747e+01,5.144955579194939332e+01,6.513368322990805837e+01,-1.214843430156106763e+01,1.549193391075809245e+01,-3.552005682111555984e+00
9.219922231482851771e+01,5.166177876401646074e+01,6.807175199238348284e+01,-1.174843028551661916e+01,1.520006530496013397e+01,-5.572422442834245260e+00
9.363169718772493866e+01,5.362062460913890760e+01,6.990100227273492806e+01,-1.283121171303862695e+01,1.381059038558779406e+01,-6.686012174384664775e+00
9.120424716774044782e+01,5.209606639538559847e+01,7.091017349078668985e+01,-1.121396635256908780e+01,1.475691625370416915e+01,-7.536756498264267634e+00
9.254455427819084434e+01,5.416623414926608859e+01,7.268589875526963340e+01,-1.221421556821503884e+01,1.329500508873246645e+01,-8.628436806924781877e+00
9.011974112822665006e+01,5.274240534916380341e+01,7.351409494184086668e+01,-1.063126292576859555e+01,1.420175918541625038e+01,-9.268575463248978963e+00
9.129769810954930165e+01,5.491366468754762309e+01,7.530401278255558850e+01,-1.148402385036578721e+01,1.268267852467666046e+01,-1.039439071727512953e+01
8.841903054747862711e+01,5.329360323584362646e+01,7.601715720405886145e+01,-9.468267748696931108e+00,1.384408678707875850e+01,-1.091940256986899271e+01
8.985609965158640478e+01,5.590405479010958345e+01,7.784323471911136494e+01,-1.028861980471026527e+01,1.270976562850744074e+01,-1.154454136753325599e+01
8.718021062117288977e+01,5.469720896297530999e+01,7.862959274237171314e+01,-8.491224630913549731e+00,1.344856348741924990e+01,-1.214297662753601514e+01
8.828242828589044677e+01,5.707839913118814223e+01,8.016265095943737151e+01,-9.322292231490138192e+00,1.187217704606069191e+01,-1.314046599948935068e+01
8.553847903677171871e+01,5.596729206468656770e+01,8.084923780715070052e+01,-7.482533092586237444e+00,1.255294948803796018e+01,-1.366608130361630913e+01
9.360560794875698321e+01,5.147246449790802103e+01,6.216987409963976319e+01,-1.242462941491807271e+01,1.561532578609212862e+01,-1.518972450831654442e+00
9.127526718468487843e+01,4.984016457154866231e+01,6.323773493728722883e+01,-1.087398622282339034e+01,1.662575905594716374e+01,-2.444955112908857586e+00
8.436308235636118980e+01,5.380298481499247742e+01,7.934820841481725040e+01,-6.594745784137984401e+00,1.393705902145197939e+01,-1.274359118764384391e+01
8.329185289380686186e+01,5.480448588486124351e+01,3.914838024435439934e+01,-5.505763399494668420e+00,1.323057054564210233e+01,1.396640948444873231e+01
8.083239701088852769e+01,5.562136346084599836e+01,3.756124266990237714e+01,-4.066685413313251729e+00,1.239291796211989549e+01,1.517225848291353429e+01
8.267973803303586067e+01,5.505598202466101299e+01,8.133124587748218914e+01,-5.548411279228247395e+00,1.309946720712553514e+01,-1.406331666316960138e+01
8.875251493758747756e+01,5.084184124171272856e+01,7.171141930431664946e+01,-9.625202527067855840e+00,1.552692624699143664e+01,-8.179983661026980712e+00
8.379353062544043951e+01,5.743624945152929229e+01,8.285735561550299622e+01,-6.410159490545851213e+00,1.151668991343873927e+01,-1.505246681362149275e+01
8.088984948980352385e+01,5.661883506261869314e+01,8.322571342240799197e+01,-4.446125691245583766e+00,1.197236506761660024e+01,-1.539576949578960807e+01
8.196330542921049300e+01,5.908897858228400679e+01,8.463330044742312452e+01,-5.285129037838160571e+00,1.035043868242311049e+01,-1.628787954807216920e+01
7.902399486309376186e+01,5.835718957228508685e+01,8.487856792449196064e+01,-3.290451574092912779e+00,1.074331064795595836e+01,-1.655247802090913467e+01
9.088337488180476953e+01,5.837787978858065685e+01,7.927854422332745798e+01,-1.107270065452851782e+01,1.107725391108019153e+01,-1.247074992095269863e+01
9.178677078926469335e+01,4.998249167136604143e+01,6.024360015350840314e+01,-1.189556134467524373e+01,1.609522816652404487e+01,-2.511893233800606140e-01
8.936821869145367714e+01,4.847626341904280878e+01,6.130430338037515980e+01,-9.794809027235032772e+00,1.745666407783902230e+01,-3.738287136971720770e-01
8.068791073336122111e+01,5.332165088872793746e+01,3.967299112813113737e+01,-4.530450086088364969e+00,1.406315612319638575e+01,1.349862304905681043e+01
7.815583893464703635e+01,5.429743058232362074e+01,3.812556216475756088e+01,-2.366775533799597042e+00,1.373944999029958325e+01,1.435337389348126180e+01
7.964401667941879737e+01,5.422615422534862262e+01,8.150605193678076432e+01,-3.449038881523293298e+00,1.363303717139643823e+01,-1.422410773488135760e+01
7.795812839481831702e+01,5.212302549726590684e+01,4.031974695007861698e+01,-2.299615331365487236e+00,1.456017331001714155e+01,1.355200153783835049e+01
8.041250116539808346e+01,5.135204996382896070e+01,4.185572434369188244e+01,-3.691782329498678905e+00,1.559760035477532369e+01,1.197494607032155045e+01
7.768666131239690742e+01,5.025139412187410670e+01,4.262616039421938297e+01,-2.028148248944077636e+00,1.643180468540894168e+01,1.124558809369758450e+01
8.013333366882429232e+01,4.955599260377515236e+01,4.431363500383947240e+01,-3.678411656022049669e+00,1.680310258506094101e+01,1.021791468739574071e+01
7.738162323291544453e+01,4.859116023594899048e+01,4.515317307892856746e+01,-1.688994021086912767e+00,1.749428755336786878e+01,9.576822494433763211e+00
7.980320954491143937e+01,4.803585220759573815e+01,4.690325039773055948e+01,-3.572684048830282677e+00,1.776956839594906512e+01,8.469701879784842902e+00
7.703364257560934902e+01,4.719639262115911293e+01,4.783062534880428984e+01,-1.814698332205935571e+00,1.843388253759814432e+01,7.607456149565237524e+00
7.459812854541112870e+01,4.788855966810800169e+01,4.615003197654493761e+01,-3.298201071646076343e-01,1.786907799424454879e+01,9.000491786015025752e+00
7.424337914078793688e+01,4.663245811572558353e+01,4.889440433552398702e+01,-5.724831644691619204e-02,1.848228820728976984e+01,7.667791196619020866e+00
7.180884678717298186e+01,4.745863418546324652e+01,4.729086040404411051e+01,1.933274778258351034e+00,1.797912606398553947e+01,8.549640710038829639e+00
7.145344641202657954e+01,4.634152903909478738e+01,5.010964993645500698e+01,1.814302890649557298e+00,1.881094911946484416e+01,6.557874460822574747e+00
6.904073869485932846e+01,4.732406344575741741e+01,4.852546565642092702e+01,3.768106857336775306e+00,1.822414747014367720e+01,7.350765578543764889e+00
6.871542896584607263e+01,4.635146356546123769e+01,5.138613707188977742e+01,4.121039872687660477e+00,1.860591275373709408e+01,6.129713705250644296e+00
1.028679005196151053e+02,8.230881012462691615e+01,6.585531421417699960e+01,-1.897509850227235972e+01,-4.912570800008481342e+00,-4.014915334168698280e+00
1.021452587455987953e+02,8.233342807097652383e+01,5.137578562733214227e+01,-1.840578074932678021e+01,-5.278007415480161058e+00,5.777835685657329634e+00
9.584251392740833353e+01,7.971906051052606301e+01,8.042690643846611920e+01,-1.445063717537055936e+01,-3.743629320704243924e+00,-1.333288517836108156e+01
7.115848996080163147e+01,4.552204333274187320e+01,5.299198044748401060e+01,2.620114011583069669e+00,1.934443940603289036e+01,4.424430392255352729e+00
6.843628432346372392e+01,4.567058601807499940e+01,5.433464549627161944e+01,3.974864572781996230e+00,1.917946042164254550e+01,4.079448658245560466e+00
7.089525991232076763e+01,4.498715714806356658e+01,5.600025554601509725e+01,2.491124302599018847e+00,1.972273584909901700e+01,2.292798421969230560e+00
6.820643419693276144e+01,4.528802537628742897e+01,5.734452112302967208e+01,3.804816315555939354e+00,1.954918130154015188e+01,1.994758662815925732e+00
7.069772458308091245e+01,4.475854827040291184e+01,5.900564057306259969e+01,2.906000605082695643e+00,1.978169816054217733e+01,9.938068279597018773e-01
6.802535045099378408e+01,4.520944222593460893e+01,6.037701260150195282e+01,4.584370554174398649e+00,1.947173771562268030e+01,-2.442798564064432298e-01
7.054657691108431550e+01,4.483104010200859335e+01,6.203058229367979237e+01,2.679736815620955781e+00,1.979105028117924547e+01,-1.133573442379805840e+00
6.789939943933485722e+01,4.543236241075454984e+01,6.339183095375224042e+01,4.340560398568840128e+00,1.938077505805222245e+01,-2.363768325564421957e+00
7.044824379731399233e+01,4.520607089843205983e+01,6.504469914527184926e+01,2.391990669285803506e+00,1.957131315349781175e+01,-3.396695049260792132e+00
6.782931617989456186e+01,4.595689984574673304e+01,6.638697197085208757e+01,4.196405685893864757e+00,1.907530456519347695e+01,-4.328138709428920095e+00
6.531892562763360388e+01,4.633301336191709652e+01,6.472532931118414012e+01,5.982264554958518943e+00,1.876786773392068142e+01,-3.531939359208962514e+00
6.632397977856356874e+01,4.746797145042509669e+01,4.987961829605080766e+01,5.025576736961625102e+00,1.807811268645055236e+01,6.973622010674162652e+00
6.528874826454521951e+01,4.700399685151307949e+01,6.768912558906922072e+01,6.158345824282662306e+00,1.842191509112615222e+01,-4.801100065499014136e+00
6.668330225953971535e+01,4.857116596929996888e+01,4.709283910990898647e+01,5.137127320379164530e+00,1.717579149925374793e+01,8.881723173951471040e+00
6.784171802695416886e+01,4.677313411168901069e+01,6.932138343697056371e+01,4.542969936234740658e+00,1.847951944779216404e+01,-6.157202848580283217e+00
6.533864554819649584e+01,4.795756649962314100e+01,7.056261371472477606e+01,6.415108463036915509e+00,1.771612462057558446e+01,-6.747590185632923010e+00
7.311341437973335644e+01,4.475586692945063305e+01,6.365567069073802742e+01,1.117474465925951677e+00,1.977941121536069602e+01,-2.860750861236596165e+00
7.543580307290376652e+01,5.318919940936262236e+01,3.890559195438674323e+01,-2.384089871488441759e-01,1.417259272013367166e+01,1.412593404575984835e+01
7.563732366531084494e+01,5.540334550812264780e+01,3.689103459481181346e+01,-8.142315566565230256e-01,1.267907726707084493e+01,1.544669980988478386e+01
7.290885211114787978e+01,5.442899152211178659e+01,3.775988158582916299e+01,1.276968266600178481e+00,1.308069987407540680e+01,1.509610856056464456e+01
7.310843616776341491e+01,5.677382614161660257e+01,3.583708812160305968e+01,7.163511089389089648e-01,1.145470483770129277e+01,1.640322347608841369e+01
7.038834880006757544e+01,5.582771760311317877e+01,3.688203740592599900e+01,2.444147565618735030e+00,1.260416708799790086e+01,1.534638564807529804e+01
7.060447950841194142e+01,5.830500405484092141e+01,3.504910770261113839e+01,2.874626982905382988e+00,1.073357201816233442e+01,1.663640944314248316e+01
6.789069115442551094e+01,5.745343439770684313e+01,3.621488621531261032e+01,3.967370731235263293e+00,1.124749378048905157e+01,1.607856273992298668e+01
6.814808544508400701e+01,6.001116603243963254e+01,3.451025948057699111e+01,4.076734731841085591e+00,1.006593386108679056e+01,1.681440125108145622e+01
6.793388197302103038e+01,4.786984139634169111e+01,7.215404240570951799e+01,4.794277149952918649e+00,1.766239581502485834e+01,-8.099438790890829409e+00
6.546800053974192224e+01,4.918895505707516236e+01,7.333319127767755674e+01,5.739430046029298182e+00,1.695863452897461343e+01,-8.929076505169803113e+00
